credit_id,client_id,agence_id,compte_id,type_credit,montant_initial,montant_restant_du,taux_interet_nominal,taux_effectif_global,duree_totale_mois,duree_restante_mois,montant_mensualite,date_octroi,date_premiere_echeance,date_derniere_echeance,date_derniere_mensualite_payee,nombre_echeances_payees,nombre_echeances_impayees,jours_retard,statut_credit,garantie,valeur_garantie,objet_financement,score_risque_octroi,classification_bale,provision_constituee,date_dernier_incident,nombre_incidents_paiement,conseiller_credit_id,date_creation,date_derniere_maj
CRD-001328,CLI-000171,AG-MOH-01,CPT-000213,Crédit automobile,23359.77,1167.99,0.0592,0.0652,60,3,450.74,2023-06-22,2023-07-22,2028-05-26,2028-02-26,57,3,0,En cours,Hypothèque,21315.07,Achat immobilier,571,C,5.27,,0,CONS-046,2026-09-11 14:53:29.771363,2026-09-11 14:53:29.771363
CRD-001329,CLI-000541,AG-MOH-01,CPT-000688,Crédit immobilier,321481.92,194675.16,0.0548,0.0746,180,109,2623.36,2023-04-27,2023-05-27,2038-02-07,2029-02-24,71,109,0,En cours,Nantissement,204626.52,Investissement,516,C,662.17,,0,CONS-020,2026-09-11 14:53:29.774602,2026-09-11 14:53:29.774602
CRD-001330,CLI-002211,AG-MOH-01,CPT-002819,Crédit professionnel,57167.97,4764.0,0.0443,0.0551,36,3,1698.78,2023-02-06,2023-03-08,2026-01-21,2025-10-23,33,3,0,En cours,Nantissement,28659.78,Achat immobilier,671,B,42.0,,0,CONS-023,2026-09-11 14:53:29.776608,2026-09-11 14:53:29.776608
CRD-001331,CLI-002305,AG-SAF-01,CPT-002938,Crédit immobilier,597717.49,464891.38,0.06,0.0681,180,140,5043.88,2024-12-17,2025-01-16,2039-09-30,2028-03-31,40,140,0,En cours,Caution personnelle,444757.62,Fonds de roulement,682,B,4154.69,,0,CONS-031,2026-09-11 14:53:29.779607,2026-09-11 14:53:29.779607
CRD-001332,CLI-002568,AG-NAD-01,CPT-003266,Crédit immobilier,439153.74,365961.45,0.0426,0.0539,300,250,2381.52,2026-02-10,2026-03-12,2050-10-02,2030-03-21,50,250,0,En cours,Hypothèque,482350.84,Équipement professionnel,517,C,1927.97,,0,CONS-025,2026-09-11 14:53:29.782601,2026-09-11 14:53:29.782601
CRD-001333,CLI-000614,AG-KHO-01,CPT-000774,Crédit immobilier,57703.0,33467.74,0.063,0.0687,300,174,382.43,2025-03-25,2025-04-24,2049-11-14,2035-07-31,126,174,100,Incident de paiement,Caution personnelle,60252.14,Véhicule,590,D,3705.84,2026-07-05,3,CONS-045,2026-09-11 14:53:29.784608,2026-09-11 14:53:29.784608
CRD-001334,CLI-002102,AG-SET-01,CPT-002677,Crédit consommation,23276.91,12608.33,0.0551,0.062,24,13,1026.52,2022-11-28,2022-12-28,2024-11-17,2023-10-24,11,13,0,En cours,Nantissement,12535.41,Achat immobilier,590,C,49.52,,0,CONS-007,2026-09-11 14:53:29.787606,2026-09-11 14:53:29.787606
CRD-001335,CLI-001809,AG-CAS-01,CPT-002305,Crédit professionnel,634384.42,176217.89,0.0677,0.0832,36,10,19521.31,2024-07-30,2024-08-29,2027-07-15,2026-09-18,26,10,0,En cours,Caution personnelle,331544.17,Études,635,B,933.74,,0,CONS-004,2026-09-11 14:53:29.789845,2026-09-11 14:53:29.789845
CRD-001336,CLI-003439,AG-RAB-02,CPT-004385,Crédit investissement,612761.81,490209.45,0.0483,0.0636,60,48,11515.91,2024-06-23,2024-07-23,2029-05-28,2025-06-18,12,48,0,En cours,Nantissement,657274.68,Travaux,473,C,1727.44,,0,CONS-007,2026-09-11 14:53:29.793879,2026-09-11 14:53:29.793879
CRD-001337,CLI-001162,AG-RAB-01,CPT-001487,Crédit automobile,17601.83,4033.75,0.0535,0.0587,48,11,408.15,2026-03-26,2026-04-25,2030-03-05,2029-04-09,37,11,0,En cours,Nantissement,9592.98,Achat immobilier,593,C,28.99,,0,CONS-046,2026-09-11 14:53:29.797879,2026-09-11 14:53:29.797879
CRD-001338,CLI-004226,AG-RAB-03,CPT-005414,Crédit immobilier,674893.99,269957.6,0.041,0.0537,240,96,4125.37,2022-10-27,2022-11-26,2042-07-14,2034-08-25,144,96,0,En cours,Hypothèque,603406.81,Investissement,680,B,1461.01,,0,CONS-037,2026-09-11 14:53:29.801878,2026-09-11 14:53:29.801878
CRD-001339,CLI-003120,AG-CAS-04,CPT-003979,Crédit immobilier,1028530.71,638546.15,0.0382,0.0562,240,149,6135.57,2026-02-11,2026-03-13,2045-10-29,2033-08-03,91,149,0,En cours,Hypothèque,906876.02,Achat immobilier,582,C,1612.16,,0,CONS-012,2026-09-11 14:53:29.805878,2026-09-11 14:53:29.805878
CRD-001340,CLI-003653,AG-SAL-01,CPT-004669,Crédit professionnel,1153267.98,608669.21,0.0421,0.0612,36,19,34156.91,2022-07-07,2022-08-06,2025-06-21,2023-11-29,17,19,0,En cours,Sans garantie,0.0,Investissement,693,B,4240.25,,0,CONS-033,2026-09-11 14:53:29.808901,2026-09-11 14:53:29.808901
CRD-001341,CLI-001611,AG-LAÂ-01,CPT-002060,Crédit consommation,11140.73,2166.25,0.0661,0.0809,36,7,342.01,2025-09-13,2025-10-13,2028-08-28,2028-01-31,29,7,0,En cours,Sans garantie,0.0,Investissement,645,B,20.63,,0,CONS-019,2026-09-11 14:53:29.811879,2026-09-11 14:53:29.811879
CRD-001342,CLI-001933,AG-SAL-01,CPT-002466,Crédit automobile,35075.93,23383.95,0.0312,0.0465,24,16,1509.47,2022-01-08,2022-02-07,2023-12-29,2022-09-05,8,16,0,En cours,Sans garantie,0.0,Fonds de roulement,404,C,196.92,,0,CONS-012,2026-09-11 14:53:29.814885,2026-09-11 14:53:29.814885
CRD-001343,CLI-003028,AG-EL -01,CPT-003865,Crédit équipement,10418.67,7379.89,0.0623,0.0737,24,17,462.84,2026-06-24,2026-07-24,2028-06-13,2027-01-20,7,17,0,En cours,Hypothèque,6310.1,Travaux,512,C,39.27,,0,CONS-008,2026-09-11 14:53:29.818885,2026-09-11 14:53:29.818885
CRD-001344,CLI-000565,AG-TAN-01,CPT-000716,Crédit consommation,8294.94,1036.87,0.0705,0.0782,24,3,371.57,2025-07-05,2025-08-04,2027-06-25,2027-03-27,21,3,0,En cours,Caution personnelle,9479.09,Travaux,524,C,3.56,,0,CONS-013,2026-09-11 14:53:29.822883,2026-09-11 14:53:29.822883
CRD-001345,CLI-003572,AG-LAÂ-01,CPT-004563,Crédit immobilier,150079.02,35643.77,0.0551,0.0716,240,57,1033.22,2022-04-17,2022-05-17,2042-01-02,2037-04-28,183,57,0,En cours,Garantie autonome,115967.79,Véhicule,789,A,106.37,,0,CONS-030,2026-09-11 14:53:29.824886,2026-09-11 14:53:29.824886
CRD-001346,CLI-004248,AG-RAB-03,CPT-005443,Crédit immobilier,366504.9,16289.11,0.0627,0.0715,180,8,3146.49,2026-05-24,2026-06-23,2041-03-06,2040-07-09,172,8,0,En cours,Garantie autonome,386235.42,Achat immobilier,629,B,88.14,,0,CONS-033,2026-09-11 14:53:29.828883,2026-09-11 14:53:29.828883
CRD-001347,CLI-002389,AG-KHO-01,CPT-003039,Crédit investissement,13199.91,1099.99,0.0504,0.0574,36,3,395.85,2025-03-10,2025-04-09,2028-02-23,2027-11-25,33,3,0,En cours,Nantissement,14361.46,Études,454,C,8.9,,0,CONS-026,2026-09-11 14:53:29.831880,2026-09-11 14:53:29.831880
CRD-001348,CLI-001472,AG-KHO-01,CPT-001895,Crédit automobile,10214.35,4085.74,0.0734,0.092,60,24,203.9,2023-09-25,2023-10-25,2028-08-29,2026-09-09,36,24,0,En cours,Garantie autonome,8746.01,Investissement,582,C,36.41,,0,CONS-018,2026-09-11 14:53:29.834879,2026-09-11 14:53:29.834879
CRD-001349,CLI-002631,AG-KÉN-01,CPT-003348,Crédit immobilier,130529.55,79405.48,0.0455,0.0582,240,146,829.32,2025-03-07,2025-04-06,2044-11-22,2032-11-25,94,146,0,En cours,Hypothèque,83378.02,Achat immobilier,454,C,131.0,,0,CONS-019,2026-09-11 14:53:29.836881,2026-09-11 14:53:29.836881
CRD-001350,CLI-001836,AG-MOH-01,CPT-002341,Crédit professionnel,9865.48,8456.13,0.0555,0.0626,84,72,142.0,2024-03-19,2024-04-18,2031-02-11,2025-03-14,12,72,0,En cours,Sans garantie,0.0,Fonds de roulement,613,B,69.72,,0,CONS-024,2026-09-11 14:53:29.839880,2026-09-11 14:53:29.839880
CRD-001351,CLI-004929,AG-CAS-05,CPT-006317,Crédit professionnel,86275.64,79086.0,0.0403,0.0476,60,55,1590.07,2025-12-07,2026-01-06,2030-11-11,2026-05-06,5,55,0,En cours,Nantissement,102362.55,Équipement professionnel,500,C,276.72,,0,CONS-031,2026-09-11 14:53:29.841881,2026-09-11 14:53:29.841881
CRD-001352,CLI-003476,AG-FÈS-01,CPT-004434,Crédit investissement,205354.84,136903.23,0.0364,0.0487,84,56,2773.05,2026-03-25,2026-04-24,2033-02-16,2028-07-12,28,56,0,En cours,Hypothèque,140690.43,Véhicule,579,C,663.14,,0,CONS-006,2026-09-11 14:53:29.845879,2026-09-11 14:53:29.845879
CRD-001353,CLI-001534,AG-FÈS-01,CPT-001965,Crédit immobilier,262748.06,252895.01,0.0718,0.079,240,231,2065.57,2023-05-17,2023-06-16,2043-02-01,2024-02-11,9,231,0,En cours,Caution personnelle,299729.82,Fonds de roulement,393,C,1877.51,,0,CONS-030,2026-09-11 14:53:29.848884,2026-09-11 14:53:29.848884
CRD-001354,CLI-004328,AG-CAS-04,CPT-005552,Crédit immobilier,381569.47,346592.27,0.0716,0.0838,240,218,2995.06,2026-05-31,2026-06-30,2046-02-15,2028-03-21,22,218,0,En cours,Sans garantie,0.0,Investissement,534,C,3052.22,,0,CONS-043,2026-09-11 14:53:29.850885,2026-09-11 14:53:29.850885
CRD-001355,CLI-002485,AG-KHE-01,CPT-003160,Crédit consommation,2806.37,2338.64,0.0314,0.0436,12,10,237.86,2023-06-21,2023-07-21,2024-06-15,2023-08-20,2,10,0,En cours,Garantie autonome,1418.97,Fonds de roulement,677,B,9.16,,0,CONS-044,2026-09-11 14:53:29.853885,2026-09-11 14:53:29.853885
CRD-001356,CLI-004208,AG-RAB-03,CPT-005388,Crédit professionnel,161703.67,137448.12,0.0659,0.0836,60,51,3170.74,2026-03-25,2026-04-24,2031-02-27,2026-12-20,9,51,0,En cours,Sans garantie,0.0,Études,835,A,548.98,,0,CONS-043,2026-09-11 14:53:29.855885,2026-09-11 14:53:29.855885
CRD-001357,CLI-001173,AG-SAF-01,CPT-001498,Crédit équipement,10139.96,4224.98,0.0347,0.0487,12,5,860.96,2024-02-27,2024-03-28,2025-02-21,2024-09-24,7,5,0,En cours,Garantie autonome,8781.71,Achat immobilier,528,C,26.29,,0,CONS-019,2026-09-11 14:53:29.858877,2026-09-11 14:53:29.858877
CRD-001358,CLI-001428,AG-CAS-06,CPT-001836,Crédit consommation,27922.5,18615.0,0.0507,0.0659,24,16,1225.87,2025-10-06,2025-11-05,2027-09-26,2026-06-03,8,16,0,En cours,Caution personnelle,20119.37,Fonds de roulement,522,C,109.45,,0,CONS-046,2026-09-11 14:53:29.861902,2026-09-11 14:53:29.861902
CRD-001359,CLI-000326,AG-KÉN-01,CPT-000411,Crédit professionnel,467018.96,415127.96,0.0732,0.0853,36,32,14488.62,2025-06-10,2025-07-10,2028-05-25,2025-10-08,4,32,0,En cours,Caution personnelle,492668.58,Investissement,785,A,3517.95,,0,CONS-050,2026-09-11 14:53:29.865015,2026-09-11 14:53:29.865015
CRD-001360,CLI-001052,AG-KHE-01,CPT-001340,Crédit immobilier,408428.25,23824.98,0.0385,0.0449,120,7,4106.08,2025-07-24,2025-08-23,2035-06-02,2034-11-04,113,7,0,En cours,Sans garantie,0.0,Travaux,719,A,236.56,,0,CONS-025,2026-09-11 14:53:29.867042,2026-09-11 14:53:29.867042
CRD-001361,CLI-003320,AG-AGA-01,CPT-004224,Crédit immobilier,98022.16,65348.11,0.0504,0.0675,240,160,649.07,2023-05-04,2023-06-03,2043-01-19,2029-11-28,80,160,0,En cours,Sans garantie,0.0,Études,602,B,325.94,,0,CONS-049,2026-09-11 14:53:29.870037,2026-09-11 14:53:29.870037
CRD-001362,CLI-004722,AG-CAS-04,CPT-006050,Crédit professionnel,91807.39,45903.69,0.0705,0.0793,36,18,2836.84,2024-06-23,2024-07-23,2027-06-08,2025-12-15,18,18,0,En cours,Garantie autonome,70052.1,Études,570,C,404.41,,0,CONS-005,2026-09-11 14:53:29.873040,2026-09-11 14:53:29.873040
CRD-001363,CLI-003865,AG-KÉN-01,CPT-004943,Crédit investissement,7028.17,5856.81,0.0777,0.0933,60,50,141.73,2024-02-08,2024-03-09,2029-01-12,2024-12-04,10,50,0,En cours,Garantie autonome,7976.26,Achat immobilier,638,B,56.23,,0,CONS-036,2026-09-11 14:53:29.875208,2026-09-11 14:53:29.875208
CRD-001364,CLI-002604,AG-AGA-02,CPT-003314,Crédit immobilier,278415.42,129927.2,0.0313,0.0499,120,56,2705.14,2025-07-28,2025-08-27,2035-06-06,2030-10-30,64,56,0,En cours,Garantie autonome,191502.52,Études,426,C,1296.5,,0,CONS-028,2026-09-11 14:53:29.878206,2026-09-11 14:53:29.878206
CRD-001365,CLI-001739,AG-FÈS-02,CPT-002219,Crédit équipement,11154.34,10689.58,0.0545,0.0667,48,46,259.16,2026-07-08,2026-08-07,2030-06-17,2026-09-06,2,46,2,En cours (retard),Caution personnelle,6709.01,Fonds de roulement,632,B,176.67,,0,CONS-033,2026-09-11 14:53:29.880213,2026-09-11 14:53:29.880213
CRD-001366,CLI-001197,AG-AGA-02,CPT-001531,Crédit immobilier,1186946.55,870427.47,0.035,0.0464,180,132,8485.27,2022-11-16,2022-12-16,2037-08-29,2026-10-26,48,132,0,En cours,Nantissement,1139663.58,Équipement professionnel,736,A,7967.09,,0,CONS-020,2026-09-11 14:53:29.883209,2026-09-11 14:53:29.883209
CRD-001367,CLI-000621,AG-MAR-02,CPT-000781,Crédit immobilier,311123.95,267048.06,0.0352,0.0429,120,103,3079.49,2026-01-03,2026-02-02,2035-11-12,2027-05-28,17,103,0,En cours,Caution personnelle,258138.29,Études,757,A,2451.86,,0,CONS-031,2026-09-11 14:53:29.886211,2026-09-11 14:53:29.886211
CRD-001368,CLI-001375,AG-MAR-02,CPT-001762,Crédit automobile,28818.15,7204.54,0.0794,0.0953,36,9,902.26,2024-05-11,2024-06-10,2027-04-26,2026-07-30,27,9,0,En cours,Garantie autonome,18044.83,Études,510,C,24.83,,0,CONS-029,2026-09-11 14:53:29.888206,2026-09-11 14:53:29.888206
CRD-001369,CLI-002880,AG-MAR-01,CPT-003673,Crédit équipement,16877.81,14533.67,0.0651,0.0825,36,31,517.36,2026-02-07,2026-03-09,2029-01-22,2026-07-07,5,31,0,En cours,Sans garantie,0.0,Investissement,589,C,204.64,,0,CONS-010,2026-09-11 14:53:29.891341,2026-09-11 14:53:29.891341
CRD-001370,CLI-001190,AG-FÈS-01,CPT-001522,Crédit équipement,10401.7,577.87,0.0583,0.0733,36,2,315.64,2023-06-04,2023-07-04,2026-05-19,2026-03-20,34,2,0,En cours,Garantie autonome,12444.07,Véhicule,850,A,4.52,,0,CONS-029,2026-09-11 14:53:29.893345,2026-09-11 14:53:29.893345
CRD-001371,CLI-000329,AG-AGA-01,CPT-000416,Crédit consommation,15487.22,9034.21,0.0661,0.081,12,7,1337.28,2024-10-20,2024-11-19,2025-10-15,2025-03-19,5,7,0,En cours,Hypothèque,12472.3,Véhicule,701,A,24.5,,0,CONS-031,2026-09-11 14:53:29.896345,2026-09-11 14:53:29.896345
CRD-001372,CLI-000649,AG-MAR-01,CPT-000818,Crédit professionnel,110165.86,79564.23,0.0398,0.0472,36,26,3251.56,2022-05-08,2022-06-07,2025-04-22,2023-03-04,10,26,0,En cours,Caution personnelle,62622.23,Travaux,566,C,348.96,,0,CONS-012,2026-09-11 14:53:29.898625,2026-09-11 14:53:29.898625
CRD-001373,CLI-000898,AG-CAS-03,CPT-001146,Crédit immobilier,35090.76,11501.97,0.0364,0.0485,180,59,253.28,2025-10-10,2025-11-09,2040-07-23,2035-09-18,121,59,0,En cours,Sans garantie,0.0,Travaux,667,B,71.28,,0,CONS-001,2026-09-11 14:53:29.901542,2026-09-11 14:53:29.901542
CRD-001374,CLI-003883,AG-CAS-04,CPT-004965,Crédit professionnel,107794.23,95218.24,0.0364,0.053,60,53,1967.73,2023-07-23,2023-08-22,2028-06-26,2024-02-18,7,53,0,En cours,Caution personnelle,67986.08,Achat immobilier,666,B,221.73,,0,CONS-033,2026-09-11 14:53:29.904539,2026-09-11 14:53:29.904539
CRD-001375,CLI-001124,AG-FÈS-02,CPT-001436,Crédit investissement,181126.11,50312.81,0.0617,0.0736,36,10,5524.17,2022-11-07,2022-12-07,2025-10-22,2024-12-26,26,10,0,En cours,Caution personnelle,188436.7,Études,771,A,237.08,,0,CONS-042,2026-09-11 14:53:29.907541,2026-09-11 14:53:29.907541
CRD-001376,CLI-001892,AG-MAR-01,CPT-002412,Crédit immobilier,91187.37,39134.58,0.045,0.062,240,103,576.9,2022-03-18,2022-04-17,2041-12-03,2033-06-18,137,103,0,En cours,Hypothèque,60459.94,Investissement,359,C,57.57,,0,CONS-034,2026-09-11 14:53:29.910554,2026-09-11 14:53:29.910554
CRD-001377,CLI-004644,AG-TAN-01,CPT-005950,Crédit consommation,6474.01,5664.76,0.0314,0.0489,24,21,278.66,2023-03-24,2023-04-23,2025-03-13,2023-06-22,3,21,0,En cours,Garantie autonome,6254.93,Investissement,474,C,15.12,,0,CONS-047,2026-09-11 14:53:29.913558,2026-09-11 14:53:29.913558
CRD-001378,CLI-004792,AG-KHO-01,CPT-006147,Crédit investissement,68935.07,15318.9,0.0745,0.0944,36,8,2142.73,2023-01-17,2023-02-16,2026-01-01,2025-05-06,28,8,0,En cours,Caution personnelle,78376.66,Études,707,A,81.49,,0,CONS-005,2026-09-11 14:53:29.915559,2026-09-11 14:53:29.915559
CRD-001379,CLI-004530,AG-RAB-02,CPT-005807,Crédit immobilier,158022.33,19489.42,0.0794,0.0935,300,37,1213.37,2025-07-08,2025-08-07,2050-02-27,2047-02-13,263,37,0,En cours,Nantissement,95702.71,Investissement,625,B,128.89,,0,CONS-037,2026-09-11 14:53:29.918560,2026-09-11 14:53:29.918560
CRD-001380,CLI-004235,AG-CAS-03,CPT-005426,Crédit consommation,5546.8,0.0,0.0707,0.0776,12,0,480.13,2022-06-19,2022-07-19,2023-06-14,2023-06-14,12,0,0,En cours,Hypothèque,6167.36,Équipement professionnel,510,C,0.0,,0,CONS-050,2026-09-11 14:53:29.921558,2026-09-11 14:53:29.921558
CRD-001381,CLI-001594,AG-FÈS-02,CPT-002038,Crédit immobilier,200555.22,84678.87,0.0592,0.0745,180,76,1683.74,2023-03-14,2023-04-13,2037-12-25,2031-09-28,104,76,0,En cours,Hypothèque,152151.39,Véhicule,332,C,270.93,,0,CONS-043,2026-09-11 14:53:29.923560,2026-09-11 14:53:29.923560
CRD-001382,CLI-003313,AG-BÉN-01,CPT-004215,Crédit immobilier,246695.61,170631.13,0.034,0.0476,120,83,2427.93,2023-10-23,2023-11-22,2033-08-31,2026-11-06,37,83,0,En cours,Garantie autonome,164599.28,Véhicule,509,C,631.73,,0,CONS-034,2026-09-11 14:53:29.926536,2026-09-11 14:53:29.926536
CRD-001383,CLI-002548,AG-LAÂ-01,CPT-003242,Crédit équipement,6896.3,3065.02,0.0629,0.0719,36,16,210.71,2024-12-17,2025-01-16,2027-12-02,2026-08-09,20,16,136,Incident de paiement,Hypothèque,3669.03,Équipement professionnel,733,D,129.39,2026-02-04,2,CONS-045,2026-09-11 14:53:29.929537,2026-09-11 14:53:29.929537
CRD-001384,CLI-001546,AG-CAS-04,CPT-001979,Crédit immobilier,731988.74,695389.3,0.0406,0.0476,180,171,5436.47,2023-05-21,2023-06-20,2038-03-03,2024-02-15,9,171,0,En cours,Garantie autonome,498829.86,Investissement,566,C,2370.74,,0,CONS-032,2026-09-11 14:53:29.932536,2026-09-11 14:53:29.932536
CRD-001385,CLI-004337,AG-KÉN-01,CPT-005562,Crédit automobile,33728.87,19675.17,0.0739,0.0829,60,35,674.1,2025-05-13,2025-06-12,2030-04-17,2027-06-02,25,35,0,En cours,Caution personnelle,37822.62,Travaux,592,C,198.95,,0,CONS-005,2026-09-11 14:53:29.934538,2026-09-11 14:53:29.934538
CRD-001386,CLI-001024,AG-RAB-02,CPT-001303,Crédit immobilier,186135.12,156973.95,0.0459,0.0566,300,253,1044.13,2024-04-04,2024-05-04,2048-11-24,2028-02-13,47,253,0,En cours,Garantie autonome,149977.8,Véhicule,613,B,1340.03,,0,CONS-016,2026-09-11 14:53:29.937537,2026-09-11 14:53:29.937537
CRD-001387,CLI-001972,AG-CAS-05,CPT-002515,Crédit immobilier,70559.85,65855.86,0.0315,0.0465,300,280,340.13,2025-10-09,2025-11-08,2050-05-31,2027-06-01,20,280,0,En cours,Nantissement,38503.69,Fonds de roulement,519,C,558.81,,0,CONS-043,2026-09-11 14:53:29.940540,2026-09-11 14:53:29.940540
CRD-001388,CLI-004989,AG-TAN-01,CPT-006392,Crédit professionnel,203599.96,84833.32,0.0656,0.0717,60,25,3989.39,2023-12-28,2024-01-27,2028-12-01,2026-11-12,35,25,0,En cours,Hypothèque,143658.06,Véhicule,492,C,173.01,,0,CONS-033,2026-09-11 14:53:29.942542,2026-09-11 14:53:29.942542
CRD-001389,CLI-001715,AG-CAS-01,CPT-002189,Crédit investissement,353146.3,36786.07,0.0566,0.0659,48,5,8238.71,2021-10-05,2021-11-04,2025-09-14,2025-04-17,43,5,0,En cours,Caution personnelle,343482.76,Véhicule,644,B,409.14,,0,CONS-001,2026-09-11 14:53:29.945542,2026-09-11 14:53:29.945542
CRD-001390,CLI-001718,AG-SET-01,CPT-002192,Crédit professionnel,21410.88,16771.86,0.0706,0.084,60,47,424.57,2023-01-04,2023-02-03,2027-12-09,2024-01-29,13,47,0,En cours,Nantissement,21559.59,Études,708,A,35.78,,0,CONS-047,2026-09-11 14:53:29.948541,2026-09-11 14:53:29.948541
CRD-001391,CLI-001478,AG-RAB-03,CPT-001901,Crédit immobilier,82426.56,69375.69,0.0467,0.0626,120,101,861.03,2023-09-04,2023-10-04,2033-07-13,2025-03-27,19,101,0,En cours,Caution personnelle,65528.54,Équipement professionnel,627,B,265.84,,0,CONS-008,2026-09-11 14:53:29.950542,2026-09-11 14:53:29.950542
CRD-001392,CLI-000810,AG-TAN-02,CPT-001035,Crédit automobile,133337.54,22222.92,0.0729,0.0825,60,10,2658.52,2022-05-13,2022-06-12,2027-04-17,2026-06-21,50,10,0,En cours,Sans garantie,0.0,Véhicule,706,A,184.29,,0,CONS-043,2026-09-11 14:53:29.953541,2026-09-11 14:53:29.953541
CRD-001393,CLI-002851,AG-CAS-03,CPT-003634,Crédit consommation,7968.2,4150.1,0.0577,0.072,48,25,186.29,2022-10-23,2022-11-22,2026-10-02,2024-09-12,23,25,0,En cours,Garantie autonome,5157.1,Fonds de roulement,304,C,31.68,,0,CONS-026,2026-09-11 14:53:29.955540,2026-09-11 14:53:29.955540
CRD-001394,CLI-000979,AG-CAS-05,CPT-001247,Crédit immobilier,133309.37,96871.48,0.0622,0.074,300,218,876.93,2026-05-26,2026-06-25,2051-01-15,2033-02-18,82,218,0,En cours,Sans garantie,0.0,Fonds de roulement,576,C,810.38,,0,CONS-024,2026-09-11 14:53:29.958540,2026-09-11 14:53:29.958540
CRD-001395,CLI-004688,AG-KHE-01,CPT-006008,Crédit professionnel,102961.97,27456.53,0.0494,0.0587,60,16,1940.19,2025-09-20,2025-10-20,2030-08-25,2029-05-02,44,16,0,En cours,Garantie autonome,87421.0,Investissement,587,C,290.74,,0,CONS-025,2026-09-11 14:53:29.960540,2026-09-11 14:53:29.960540
CRD-001396,CLI-004896,AG-OUJ-01,CPT-006278,Crédit automobile,216362.94,45075.61,0.0536,0.0735,24,5,9527.06,2022-11-13,2022-12-13,2024-11-02,2024-06-05,19,5,0,En cours,Nantissement,203212.6,Véhicule,564,C,244.9,,0,CONS-038,2026-09-11 14:53:29.963537,2026-09-11 14:53:29.963537
CRD-001397,CLI-001685,AG-CAS-05,CPT-002151,Crédit immobilier,81941.25,79209.88,0.0524,0.0592,180,174,658.28,2022-05-03,2022-06-02,2037-02-13,2022-10-30,6,174,0,En cours,Nantissement,62526.54,Achat immobilier,620,B,729.03,,0,CONS-033,2026-09-11 14:53:29.966537,2026-09-11 14:53:29.966537
CRD-001398,CLI-004661,AG-TÉT-01,CPT-005971,Crédit investissement,45838.24,1527.94,0.0621,0.0738,60,2,890.66,2024-07-14,2024-08-13,2029-06-18,2029-04-19,58,2,0,En cours,Nantissement,33315.38,Études,489,C,16.44,,0,CONS-020,2026-09-11 14:53:29.969536,2026-09-11 14:53:29.969536
CRD-001399,CLI-001515,AG-CAS-03,CPT-001944,Crédit immobilier,115113.18,3453.4,0.0454,0.0542,300,9,642.45,2021-10-02,2021-11-01,2046-05-24,2045-08-27,291,9,0,En cours,Hypothèque,67774.88,Fonds de roulement,575,C,15.82,,0,CONS-022,2026-09-11 14:53:29.971536,2026-09-11 14:53:29.971536
CRD-001400,CLI-002405,AG-KÉN-01,CPT-003059,Crédit consommation,5237.61,1091.17,0.0643,0.0772,24,5,233.15,2022-12-19,2023-01-18,2024-12-08,2024-07-11,19,5,0,En cours,Caution personnelle,5445.0,Équipement professionnel,417,C,9.84,,0,CONS-006,2026-09-11 14:53:29.974561,2026-09-11 14:53:29.974561
CRD-001401,CLI-002022,AG-EL -01,CPT-002575,Crédit équipement,8011.44,4005.72,0.0375,0.0465,48,24,180.0,2023-06-14,2023-07-14,2027-05-24,2025-06-03,24,24,0,En cours,Garantie autonome,6172.95,Équipement professionnel,432,C,15.06,,0,CONS-031,2026-09-11 14:53:29.977554,2026-09-11 14:53:29.977554
CRD-001402,CLI-004554,AG-AGA-01,CPT-005843,Crédit consommation,9072.6,2268.15,0.0409,0.0586,48,12,205.22,2024-11-28,2024-12-28,2028-11-07,2027-11-13,36,12,0,En cours,Hypothèque,10868.48,Véhicule,671,B,4.69,,0,CONS-004,2026-09-11 14:53:29.980559,2026-09-11 14:53:29.980559
CRD-001403,CLI-001768,AG-MAR-02,CPT-002257,Crédit automobile,19751.16,7406.68,0.054,0.072,24,9,870.05,2024-06-23,2024-07-23,2026-06-13,2025-09-16,15,9,0,En cours,Hypothèque,13667.95,Équipement professionnel,641,B,29.59,,0,CONS-035,2026-09-11 14:53:29.982560,2026-09-11 14:53:29.982560
CRD-001404,CLI-000175,AG-TAN-02,CPT-000218,Crédit immobilier,140018.53,67675.62,0.0756,0.089,240,116,1133.12,2023-10-29,2023-11-28,2043-07-16,2034-01-04,124,116,0,En cours,Garantie autonome,161347.86,Équipement professionnel,644,B,536.03,,0,CONS-035,2026-09-11 14:53:29.985558,2026-09-11 14:53:29.985558
